seed,condition,category,uid,epoch,accuracy
42,ablation_natural,npi_licensing,sentential_negation_npi_scope,10,0.299
42,ablation_natural,island_effects,sentential_subject_island,10,0.387
42,ablation_natural,control_raising,tough_vs_raising_1,10,0.4095449500554939
42,ablation_natural,control_raising,tough_vs_raising_2,10,0.6456422018348624
42,ablation_natural,argument_structure,transitive,10,0.6418732782369146
42,ablation_natural,island_effects,wh_island,10,0.706
42,ablation_natural,filler_gap,wh_questions_object_gap,10,0.3025210084033613
42,ablation_natural,filler_gap,wh_questions_subject_gap,10,0.71900826446281
42,ablation_natural,filler_gap,wh_questions_subject_gap_long_distance,10,0.653
42,ablation_natural,filler_gap,wh_vs_that_no_gap,10,0.5693430656934306
42,ablation_natural,filler_gap,wh_vs_that_no_gap_long_distance,10,0.827
42,ablation_natural,filler_gap,wh_vs_that_with_gap,10,0.6630434782608695
42,ablation_natural,filler_gap,wh_vs_that_with_gap_long_distance,10,0.333
42,baseline_boundary,island_effects,adjunct_island,10,0.803
42,baseline_boundary,anaphor_agreement,anaphor_gender_agreement,10,0.931
42,baseline_boundary,anaphor_agreement,anaphor_number_agreement,10,0.986
42,baseline_boundary,argument_structure,animate_subject_passive,10,0.701
42,baseline_boundary,argument_structure,animate_subject_trans,10,0.8392156862745098
42,baseline_boundary,argument_structure,causative,10,0.746900826446281
42,baseline_boundary,island_effects,complex_NP_island,10,0.378
42,baseline_boundary,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.437
42,baseline_boundary,island_effects,coordinate_structure_constraint_object_extraction,10,0.41025641025641024
42,baseline_boundary,subject_verb_agreement,distractor_agreement_relational_noun,10,0.5591836734693878
42,baseline_boundary,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3886138613861386
42,baseline_boundary,argument_structure,drop_argument,10,0.6560196560196561
42,baseline_boundary,ellipsis,ellipsis_n_bar_1,10,0.709
42,baseline_boundary,ellipsis,ellipsis_n_bar_2,10,0.7838939857288482
42,baseline_boundary,control_raising,existential_there_object_raising,10,0.8249227600411947
42,baseline_boundary,control_raising,existential_there_subject_raising,10,0.6670293797606094
42,baseline_boundary,control_raising,expletive_it_object_raising,10,0.7665369649805448
42,baseline_boundary,argument_structure,inchoative,10,0.7038895859473023
42,baseline_boundary,argument_structure,intransitive,10,0.733201581027668
42,baseline_boundary,irregular_forms,irregular_past_participle_adjectives,10,0.802
42,baseline_boundary,irregular_forms,irregular_past_participle_verbs,10,0.851
42,baseline_boundary,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6430868167202572
42,baseline_boundary,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.849
42,baseline_boundary,island_effects,left_branch_island_echo_question,10,0.588
42,baseline_boundary,island_effects,left_branch_island_simple_question,10,0.507
42,baseline_boundary,npi_licensing,npi_present_1,10,0.306
42,baseline_boundary,npi_licensing,npi_present_2,10,0.472
42,baseline_boundary,npi_licensing,only_npi_licensor_present,10,0.496
42,baseline_boundary,npi_licensing,only_npi_scope,10,0.431
42,baseline_boundary,argument_structure,passive_1,10,0.7352614015572859
42,baseline_boundary,argument_structure,passive_2,10,0.7555309734513275
42,baseline_boundary,binding,principle_A_c_command,10,0.455
42,baseline_boundary,binding,principle_A_case_1,10,0.996
42,baseline_boundary,binding,principle_A_case_2,10,0.8743718592964824
42,baseline_boundary,binding,principle_A_domain_1,10,0.992
42,baseline_boundary,binding,principle_A_domain_2,10,0.72
42,baseline_boundary,binding,principle_A_domain_3,10,0.592
42,baseline_boundary,binding,principle_A_reconstruction,10,0.3155778894472362
42,baseline_boundary,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7591836734693878
42,baseline_boundary,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.812
42,baseline_boundary,npi_licensing,sentential_negation_npi_licensor_present,10,0.959
42,baseline_boundary,npi_licensing,sentential_negation_npi_scope,10,0.207
42,baseline_boundary,island_effects,sentential_subject_island,10,0.318
42,baseline_boundary,control_raising,tough_vs_raising_1,10,0.5405105438401776
42,baseline_boundary,control_raising,tough_vs_raising_2,10,0.7236238532110092
42,baseline_boundary,argument_structure,transitive,10,0.6928374655647382
42,baseline_boundary,island_effects,wh_island,10,0.599
42,baseline_boundary,filler_gap,wh_questions_object_gap,10,0.5630252100840336
42,baseline_boundary,filler_gap,wh_questions_subject_gap,10,0.9256198347107438
42,baseline_boundary,filler_gap,wh_questions_subject_gap_long_distance,10,0.913
42,baseline_boundary,filler_gap,wh_vs_that_no_gap,10,0.9562043795620438
42,baseline_boundary,filler_gap,wh_vs_that_no_gap_long_distance,10,0.969
42,baseline_boundary,filler_gap,wh_vs_that_with_gap,10,0.2717391304347826
42,baseline_boundary,filler_gap,wh_vs_that_with_gap_long_distance,10,0.088
42,ablation_boundary,island_effects,adjunct_island,10,0.661
42,ablation_boundary,anaphor_agreement,anaphor_gender_agreement,10,0.916
42,ablation_boundary,anaphor_agreement,anaphor_number_agreement,10,0.959
42,ablation_boundary,argument_structure,animate_subject_passive,10,0.533
42,ablation_boundary,argument_structure,animate_subject_trans,10,0.8392156862745098
42,ablation_boundary,argument_structure,causative,10,0.7324380165289256
42,ablation_boundary,island_effects,complex_NP_island,10,0.38
42,ablation_boundary,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.489
42,ablation_boundary,island_effects,coordinate_structure_constraint_object_extraction,10,0.5384615384615384
42,ablation_boundary,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4204081632653061
42,ablation_boundary,subject_verb_agreement,distractor_agreement_relative_clause,10,0.33663366336633666
42,ablation_boundary,argument_structure,drop_argument,10,0.628992628992629
42,ablation_boundary,ellipsis,ellipsis_n_bar_1,10,0.637
42,ablation_boundary,ellipsis,ellipsis_n_bar_2,10,0.7828746177370031
42,ablation_boundary,control_raising,existential_there_object_raising,10,0.564366632337796
42,ablation_boundary,control_raising,existential_there_subject_raising,10,0.5603917301414582
42,ablation_boundary,control_raising,expletive_it_object_raising,10,0.7159533073929961
42,ablation_boundary,argument_structure,inchoative,10,0.6537013801756587
42,ablation_boundary,argument_structure,intransitive,10,0.7114624505928854
42,ablation_boundary,irregular_forms,irregular_past_participle_adjectives,10,0.669
42,ablation_boundary,irregular_forms,irregular_past_participle_verbs,10,0.826
42,ablation_boundary,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5691318327974276
42,ablation_boundary,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.721
42,ablation_boundary,island_effects,left_branch_island_echo_question,10,0.436
42,ablation_boundary,island_effects,left_branch_island_simple_question,10,0.425
42,ablation_boundary,npi_licensing,npi_present_1,10,0.32
42,ablation_boundary,npi_licensing,npi_present_2,10,0.472
42,ablation_boundary,npi_licensing,only_npi_licensor_present,10,0.481
42,ablation_boundary,npi_licensing,only_npi_scope,10,0.468
42,ablation_boundary,argument_structure,passive_1,10,0.7296996662958843
42,ablation_boundary,argument_structure,passive_2,10,0.5685840707964602
42,ablation_boundary,binding,principle_A_c_command,10,0.357
42,ablation_boundary,binding,principle_A_case_1,10,0.972
42,ablation_boundary,binding,principle_A_case_2,10,0.7688442211055276
42,ablation_boundary,binding,principle_A_domain_1,10,0.95
42,ablation_boundary,binding,principle_A_domain_2,10,0.717
42,ablation_boundary,binding,principle_A_domain_3,10,0.568
42,ablation_boundary,binding,principle_A_reconstruction,10,0.12361809045226131
42,ablation_boundary,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7061224489795919
42,ablation_boundary,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.661
42,ablation_boundary,npi_licensing,sentential_negation_npi_licensor_present,10,0.928
42,ablation_boundary,npi_licensing,sentential_negation_npi_scope,10,0.122
42,ablation_boundary,island_effects,sentential_subject_island,10,0.351
42,ablation_boundary,control_raising,tough_vs_raising_1,10,0.38179800221975585
42,ablation_boundary,control_raising,tough_vs_raising_2,10,0.6938073394495413
42,ablation_boundary,argument_structure,transitive,10,0.6666666666666666
42,ablation_boundary,island_effects,wh_island,10,0.487
42,ablation_boundary,filler_gap,wh_questions_object_gap,10,0.5798319327731093
42,ablation_boundary,filler_gap,wh_questions_subject_gap,10,0.7603305785123967
42,ablation_boundary,filler_gap,wh_questions_subject_gap_long_distance,10,0.795
42,ablation_boundary,filler_gap,wh_vs_that_no_gap,10,0.7591240875912408
42,ablation_boundary,filler_gap,wh_vs_that_no_gap_long_distance,10,0.934
42,ablation_boundary,filler_gap,wh_vs_that_with_gap,10,0.43478260869565216
42,ablation_boundary,filler_gap,wh_vs_that_with_gap_long_distance,10,0.148
42,baseline_more,island_effects,adjunct_island,10,0.848
42,baseline_more,anaphor_agreement,anaphor_gender_agreement,10,0.923
42,baseline_more,anaphor_agreement,anaphor_number_agreement,10,0.97
42,baseline_more,argument_structure,animate_subject_passive,10,0.662
42,baseline_more,argument_structure,animate_subject_trans,10,0.8392156862745098
42,baseline_more,argument_structure,causative,10,0.7148760330578512
42,baseline_more,island_effects,complex_NP_island,10,0.592
42,baseline_more,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.474
42,baseline_more,island_effects,coordinate_structure_constraint_object_extraction,10,0.6858974358974359
42,baseline_more,subject_verb_agreement,distractor_agreement_relational_noun,10,0.49795918367346936
42,baseline_more,subject_verb_agreement,distractor_agreement_relative_clause,10,0.41089108910891087
42,baseline_more,argument_structure,drop_argument,10,0.6584766584766585
42,baseline_more,ellipsis,ellipsis_n_bar_1,10,0.649
42,baseline_more,ellipsis,ellipsis_n_bar_2,10,0.7940876656472987
42,baseline_more,control_raising,existential_there_object_raising,10,0.6848609680741503
42,baseline_more,control_raising,existential_there_subject_raising,10,0.7823721436343852
42,baseline_more,control_raising,expletive_it_object_raising,10,0.7782101167315175
42,baseline_more,argument_structure,inchoative,10,0.7189460476787954
42,baseline_more,argument_structure,intransitive,10,0.7727272727272727
42,baseline_more,irregular_forms,irregular_past_participle_adjectives,10,0.971
42,baseline_more,irregular_forms,irregular_past_participle_verbs,10,0.852
42,baseline_more,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6527331189710611
42,baseline_more,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.843
42,baseline_more,island_effects,left_branch_island_echo_question,10,0.747
42,baseline_more,island_effects,left_branch_island_simple_question,10,0.438
42,baseline_more,npi_licensing,npi_present_1,10,0.364
42,baseline_more,npi_licensing,npi_present_2,10,0.542
42,baseline_more,npi_licensing,only_npi_licensor_present,10,0.546
42,baseline_more,npi_licensing,only_npi_scope,10,0.36
42,baseline_more,argument_structure,passive_1,10,0.6974416017797553
42,baseline_more,argument_structure,passive_2,10,0.6703539823008849
42,baseline_more,binding,principle_A_c_command,10,0.52
42,baseline_more,binding,principle_A_case_1,10,0.999
42,baseline_more,binding,principle_A_case_2,10,0.9246231155778895
42,baseline_more,binding,principle_A_domain_1,10,0.99
42,baseline_more,binding,principle_A_domain_2,10,0.724
42,baseline_more,binding,principle_A_domain_3,10,0.616
42,baseline_more,binding,principle_A_reconstruction,10,0.42311557788944726
42,baseline_more,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.753061224489796
42,baseline_more,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.773
42,baseline_more,npi_licensing,sentential_negation_npi_licensor_present,10,0.996
42,baseline_more,npi_licensing,sentential_negation_npi_scope,10,0.414
42,baseline_more,island_effects,sentential_subject_island,10,0.344
42,baseline_more,control_raising,tough_vs_raising_1,10,0.5638179800221975
42,baseline_more,control_raising,tough_vs_raising_2,10,0.7144495412844036
42,baseline_more,argument_structure,transitive,10,0.6336088154269972
42,baseline_more,island_effects,wh_island,10,0.448
42,baseline_more,filler_gap,wh_questions_object_gap,10,0.29411764705882354
42,baseline_more,filler_gap,wh_questions_subject_gap,10,0.4793388429752066
42,baseline_more,filler_gap,wh_questions_subject_gap_long_distance,10,0.647
42,baseline_more,filler_gap,wh_vs_that_no_gap,10,0.41605839416058393
42,baseline_more,filler_gap,wh_vs_that_no_gap_long_distance,10,0.793
42,baseline_more,filler_gap,wh_vs_that_with_gap,10,0.9130434782608695
42,baseline_more,filler_gap,wh_vs_that_with_gap_long_distance,10,0.397
42,ablation_more,island_effects,complex_NP_island,10,0.529
42,ablation_more,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.437
42,ablation_more,island_effects,coordinate_structure_constraint_object_extraction,10,0.5576923076923077
42,ablation_more,island_effects,adjunct_island,10,0.713
42,ablation_more,anaphor_agreement,anaphor_gender_agreement,10,0.916
42,ablation_more,anaphor_agreement,anaphor_number_agreement,10,0.955
42,ablation_more,argument_structure,animate_subject_passive,10,0.446
42,ablation_more,argument_structure,causative,10,0.7107438016528925
42,ablation_more,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4
42,ablation_more,subject_verb_agreement,distractor_agreement_relative_clause,10,0.37376237623762376
42,ablation_more,argument_structure,drop_argument,10,0.6707616707616708
42,ablation_more,ellipsis,ellipsis_n_bar_1,10,0.668
42,ablation_more,ellipsis,ellipsis_n_bar_2,10,0.7696228338430173
42,ablation_more,control_raising,existential_there_object_raising,10,0.678681771369722
42,ablation_more,control_raising,existential_there_subject_raising,10,0.6920565832426551
42,ablation_more,control_raising,expletive_it_object_raising,10,0.8015564202334631
42,ablation_more,argument_structure,inchoative,10,0.7277289836888331
42,ablation_more,argument_structure,intransitive,10,0.7707509881422925
42,ablation_more,irregular_forms,irregular_past_participle_adjectives,10,0.887
42,ablation_more,irregular_forms,irregular_past_participle_verbs,10,0.784
42,ablation_more,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6012861736334405
42,ablation_more,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.74
42,ablation_more,island_effects,left_branch_island_echo_question,10,0.731
42,ablation_more,island_effects,left_branch_island_simple_question,10,0.463
42,ablation_more,npi_licensing,npi_present_1,10,0.368
42,ablation_more,npi_licensing,npi_present_2,10,0.587
42,ablation_more,npi_licensing,only_npi_licensor_present,10,0.509
42,ablation_more,npi_licensing,only_npi_scope,10,0.482
42,ablation_more,argument_structure,passive_1,10,0.625139043381535
42,ablation_more,argument_structure,passive_2,10,0.47345132743362833
42,ablation_more,binding,principle_A_c_command,10,0.35
42,ablation_more,binding,principle_A_case_1,10,0.999
42,ablation_more,binding,principle_A_case_2,10,0.807035175879397
42,ablation_more,binding,principle_A_domain_1,10,0.974
42,ablation_more,binding,principle_A_domain_2,10,0.712
42,ablation_more,binding,principle_A_domain_3,10,0.619
42,ablation_more,binding,principle_A_reconstruction,10,0.17788944723618091
42,ablation_more,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7448979591836735
42,ablation_more,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.695
42,ablation_more,npi_licensing,sentential_negation_npi_licensor_present,10,0.954
42,ablation_more,npi_licensing,sentential_negation_npi_scope,10,0.351
42,ablation_more,island_effects,sentential_subject_island,10,0.345
42,ablation_more,control_raising,tough_vs_raising_1,10,0.48057713651498335
42,ablation_more,control_raising,tough_vs_raising_2,10,0.6032110091743119
42,ablation_more,argument_structure,transitive,10,0.6198347107438017
42,ablation_more,island_effects,wh_island,10,0.608
42,ablation_more,filler_gap,wh_questions_object_gap,10,0.13445378151260504
42,ablation_more,filler_gap,wh_questions_subject_gap,10,0.4462809917355372
42,ablation_more,filler_gap,wh_questions_subject_gap_long_distance,10,0.447
42,ablation_more,filler_gap,wh_vs_that_no_gap,10,0.291970802919708
42,ablation_more,filler_gap,wh_vs_that_no_gap_long_distance,10,0.686
42,ablation_more,filler_gap,wh_vs_that_with_gap,10,0.8478260869565217
42,ablation_more,filler_gap,wh_vs_that_with_gap_long_distance,10,0.493
42,ablation_more,argument_structure,animate_subject_trans,10,0.7803921568627451
42,baseline_random,island_effects,adjunct_island,10,0.806
42,baseline_random,anaphor_agreement,anaphor_gender_agreement,10,0.944
42,baseline_random,anaphor_agreement,anaphor_number_agreement,10,0.967
42,baseline_random,argument_structure,animate_subject_passive,10,0.541
42,baseline_random,argument_structure,animate_subject_trans,10,0.8313725490196079
42,baseline_random,argument_structure,causative,10,0.6818181818181818
42,baseline_random,island_effects,complex_NP_island,10,0.528
42,baseline_random,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.586
42,baseline_random,island_effects,coordinate_structure_constraint_object_extraction,10,0.3782051282051282
42,baseline_random,subject_verb_agreement,distractor_agreement_relational_noun,10,0.44081632653061226
42,baseline_random,subject_verb_agreement,distractor_agreement_relative_clause,10,0.34405940594059403
42,baseline_random,argument_structure,drop_argument,10,0.6167076167076168
42,baseline_random,ellipsis,ellipsis_n_bar_1,10,0.657
42,baseline_random,ellipsis,ellipsis_n_bar_2,10,0.8114169215086646
42,baseline_random,control_raising,existential_there_object_raising,10,0.6879505664263645
42,baseline_random,control_raising,existential_there_subject_raising,10,0.7105549510337323
42,baseline_random,control_raising,expletive_it_object_raising,10,0.7626459143968871
42,baseline_random,argument_structure,inchoative,10,0.6938519447929736
42,baseline_random,argument_structure,intransitive,10,0.7134387351778656
42,baseline_random,irregular_forms,irregular_past_participle_adjectives,10,0.835
42,baseline_random,irregular_forms,irregular_past_participle_verbs,10,0.818
42,baseline_random,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6463022508038585
42,baseline_random,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.644
42,baseline_random,island_effects,left_branch_island_echo_question,10,0.706
42,baseline_random,island_effects,left_branch_island_simple_question,10,0.509
42,baseline_random,npi_licensing,npi_present_1,10,0.365
42,baseline_random,npi_licensing,npi_present_2,10,0.417
42,baseline_random,npi_licensing,only_npi_licensor_present,10,0.669
42,baseline_random,npi_licensing,only_npi_scope,10,0.53
42,baseline_random,argument_structure,passive_1,10,0.4860956618464961
42,baseline_random,argument_structure,passive_2,10,0.5564159292035398
42,baseline_random,binding,principle_A_c_command,10,0.362
42,baseline_random,binding,principle_A_case_1,10,0.997
42,baseline_random,binding,principle_A_case_2,10,0.792964824120603
42,baseline_random,binding,principle_A_domain_1,10,0.989
42,baseline_random,binding,principle_A_domain_2,10,0.688
42,baseline_random,binding,principle_A_domain_3,10,0.617
42,baseline_random,binding,principle_A_reconstruction,10,0.38391959798994973
42,baseline_random,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7612244897959184
42,baseline_random,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.576
42,baseline_random,npi_licensing,sentential_negation_npi_licensor_present,10,0.99
42,baseline_random,npi_licensing,sentential_negation_npi_scope,10,0.312
42,baseline_random,island_effects,sentential_subject_island,10,0.24
42,baseline_random,control_raising,tough_vs_raising_1,10,0.5216426193118757
42,baseline_random,control_raising,tough_vs_raising_2,10,0.5848623853211009
42,baseline_random,argument_structure,transitive,10,0.6074380165289256
42,baseline_random,island_effects,wh_island,10,0.394
42,baseline_random,filler_gap,wh_questions_object_gap,10,0.40336134453781514
42,baseline_random,filler_gap,wh_questions_subject_gap,10,0.6942148760330579
42,baseline_random,filler_gap,wh_questions_subject_gap_long_distance,10,0.768
42,baseline_random,filler_gap,wh_vs_that_no_gap,10,0.6788321167883211
42,baseline_random,filler_gap,wh_vs_that_no_gap_long_distance,10,0.758
42,baseline_random,filler_gap,wh_vs_that_with_gap,10,0.5760869565217391
42,baseline_random,filler_gap,wh_vs_that_with_gap_long_distance,10,0.391
42,ablation_random,island_effects,adjunct_island,10,0.699
42,ablation_random,anaphor_agreement,anaphor_gender_agreement,10,0.937
42,ablation_random,anaphor_agreement,anaphor_number_agreement,10,0.95
42,ablation_random,argument_structure,animate_subject_passive,10,0.441
42,ablation_random,argument_structure,animate_subject_trans,10,0.792156862745098
42,ablation_random,argument_structure,causative,10,0.6683884297520661
42,ablation_random,island_effects,complex_NP_island,10,0.482
42,ablation_random,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.621
42,ablation_random,island_effects,coordinate_structure_constraint_object_extraction,10,0.27564102564102566
42,ablation_random,subject_verb_agreement,distractor_agreement_relational_noun,10,0.37142857142857144
42,ablation_random,subject_verb_agreement,distractor_agreement_relative_clause,10,0.36386138613861385
42,ablation_random,argument_structure,drop_argument,10,0.6412776412776413
42,ablation_random,ellipsis,ellipsis_n_bar_1,10,0.659
42,ablation_random,ellipsis,ellipsis_n_bar_2,10,0.7665647298674821
42,ablation_random,control_raising,existential_there_object_raising,10,0.6838311019567456
42,ablation_random,control_raising,existential_there_subject_raising,10,0.7693144722524483
42,ablation_random,control_raising,expletive_it_object_raising,10,0.7782101167315175
42,ablation_random,argument_structure,inchoative,10,0.7038895859473023
42,ablation_random,argument_structure,intransitive,10,0.7134387351778656
42,ablation_random,irregular_forms,irregular_past_participle_adjectives,10,0.752
42,ablation_random,irregular_forms,irregular_past_participle_verbs,10,0.768
42,ablation_random,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6077170418006431
42,ablation_random,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.578
42,ablation_random,island_effects,left_branch_island_echo_question,10,0.706
42,ablation_random,island_effects,left_branch_island_simple_question,10,0.595
42,ablation_random,npi_licensing,npi_present_1,10,0.391
42,ablation_random,npi_licensing,npi_present_2,10,0.451
