condition,category,uid,epoch,n_seeds,mean_acc,std_acc
five_function_random_function,argument_structure,passive_1,10,1,0.5016685205784205,0.0
five_function_random_function,argument_structure,passive_2,10,1,0.5707964601769911,0.0
five_function_random_function,binding,principle_A_c_command,10,1,0.366,0.0
five_function_random_function,binding,principle_A_case_1,10,1,0.997,0.0
five_function_random_function,binding,principle_A_case_2,10,1,0.7678391959798995,0.0
five_function_random_function,binding,principle_A_domain_1,10,1,0.99,0.0
five_function_random_function,binding,principle_A_domain_2,10,1,0.687,0.0
five_function_random_function,binding,principle_A_domain_3,10,1,0.627,0.0
five_function_random_function,binding,principle_A_reconstruction,10,1,0.2693467336683417,0.0
five_function_random_function,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,1,0.7285714285714285,0.0
five_function_random_function,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,1,0.597,0.0
five_function_random_function,npi_licensing,sentential_negation_npi_licensor_present,10,1,0.992,0.0
five_function_random_function,npi_licensing,sentential_negation_npi_scope,10,1,0.413,0.0
five_function_random_function,island_effects,sentential_subject_island,10,1,0.29,0.0
five_function_random_function,control_raising,tough_vs_raising_1,10,1,0.4095449500554939,0.0
five_function_random_function,control_raising,tough_vs_raising_2,10,1,0.6743119266055045,0.0
five_function_random_function,argument_structure,transitive,10,1,0.6198347107438017,0.0
