condition,seed,category,uid,epoch,accuracy
five_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.676
five_function,53,island_effects,left_branch_island_echo_question,10,0.624
five_function,53,island_effects,left_branch_island_simple_question,10,0.476
five_function,53,npi_licensing,npi_present_1,10,0.378
five_function,53,npi_licensing,npi_present_2,10,0.484
five_function,53,npi_licensing,only_npi_licensor_present,10,0.614
five_function,53,npi_licensing,only_npi_scope,10,0.574
five_function,53,argument_structure,passive_1,10,0.5884315906562848
five_function,53,argument_structure,passive_2,10,0.6493362831858407
five_function,53,binding,principle_A_c_command,10,0.411
five_function,53,binding,principle_A_case_1,10,1.0
five_function,53,binding,principle_A_case_2,10,0.8984924623115578
five_function,53,binding,principle_A_domain_1,10,0.994
five_function,53,binding,principle_A_domain_2,10,0.746
five_function,53,binding,principle_A_domain_3,10,0.617
five_function,53,binding,principle_A_reconstruction,10,0.46934673366834173
five_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.763265306122449
five_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.591
five_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.99
five_function,53,npi_licensing,sentential_negation_npi_scope,10,0.268
five_function,53,island_effects,sentential_subject_island,10,0.33
five_function,53,control_raising,tough_vs_raising_1,10,0.4728079911209767
five_function,53,control_raising,tough_vs_raising_2,10,0.7305045871559633
five_function,53,argument_structure,transitive,10,0.6955922865013774
five_function,53,island_effects,wh_island,10,0.367
five_function,53,filler_gap,wh_questions_object_gap,10,0.7310924369747899
five_function,53,filler_gap,wh_questions_subject_gap,10,0.8842975206611571
five_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.905
five_function,53,filler_gap,wh_vs_that_no_gap,10,0.9635036496350365
five_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.984
five_function,53,filler_gap,wh_vs_that_with_gap,10,0.5217391304347826
five_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.079
within_boundary,53,island_effects,adjunct_island,10,0.815
within_boundary,53,anaphor_agreement,anaphor_gender_agreement,10,0.938
within_boundary,53,anaphor_agreement,anaphor_number_agreement,10,0.981
within_boundary,53,argument_structure,animate_subject_passive,10,0.71
within_boundary,53,argument_structure,animate_subject_trans,10,0.8431372549019608
within_boundary,53,argument_structure,causative,10,0.7520661157024794
within_boundary,53,island_effects,complex_NP_island,10,0.366
within_boundary,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.444
within_boundary,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.46153846153846156
within_boundary,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.5877551020408164
within_boundary,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3910891089108911
within_boundary,53,argument_structure,drop_argument,10,0.6904176904176904
within_boundary,53,ellipsis,ellipsis_n_bar_1,10,0.659
within_boundary,53,ellipsis,ellipsis_n_bar_2,10,0.7573904179408767
within_boundary,53,control_raising,existential_there_object_raising,10,0.8022657054582905
within_boundary,53,control_raising,existential_there_subject_raising,10,0.6800870511425462
within_boundary,53,control_raising,expletive_it_object_raising,10,0.7976653696498055
within_boundary,53,argument_structure,inchoative,10,0.71267252195734
within_boundary,53,argument_structure,intransitive,10,0.7490118577075099
within_boundary,53,irregular_forms,irregular_past_participle_adjectives,10,0.819
within_boundary,53,irregular_forms,irregular_past_participle_verbs,10,0.857
within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6334405144694534
within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.86
within_boundary,53,island_effects,left_branch_island_echo_question,10,0.581
within_boundary,53,island_effects,left_branch_island_simple_question,10,0.51
within_boundary,53,npi_licensing,npi_present_1,10,0.339
within_boundary,53,npi_licensing,npi_present_2,10,0.48
within_boundary,53,npi_licensing,only_npi_licensor_present,10,0.316
within_boundary,53,npi_licensing,only_npi_scope,10,0.408
within_boundary,53,argument_structure,passive_1,10,0.7130144605116796
within_boundary,53,argument_structure,passive_2,10,0.7411504424778761
within_boundary,53,binding,principle_A_c_command,10,0.427
within_boundary,53,binding,principle_A_case_1,10,0.998
within_boundary,53,binding,principle_A_case_2,10,0.864321608040201
within_boundary,53,binding,principle_A_domain_1,10,0.983
within_boundary,53,binding,principle_A_domain_2,10,0.75
within_boundary,53,binding,principle_A_domain_3,10,0.602
within_boundary,53,binding,principle_A_reconstruction,10,0.27839195979899495
within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7612244897959184
within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.819
within_boundary,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.986
within_boundary,53,npi_licensing,sentential_negation_npi_scope,10,0.168
within_boundary,53,island_effects,sentential_subject_island,10,0.336
within_boundary,53,control_raising,tough_vs_raising_1,10,0.5172031076581576
within_boundary,53,control_raising,tough_vs_raising_2,10,0.7442660550458715
within_boundary,53,argument_structure,transitive,10,0.699724517906336
within_boundary,53,island_effects,wh_island,10,0.681
within_boundary,53,filler_gap,wh_questions_object_gap,10,0.5882352941176471
within_boundary,53,filler_gap,wh_questions_subject_gap,10,0.9256198347107438
within_boundary,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.889
within_boundary,53,filler_gap,wh_vs_that_no_gap,10,0.9051094890510949
within_boundary,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.957
within_boundary,53,filler_gap,wh_vs_that_with_gap,10,0.40217391304347827
within_boundary,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.11
bigram_function,53,island_effects,adjunct_island,10,0.838
bigram_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.912
bigram_function,53,anaphor_agreement,anaphor_number_agreement,10,0.963
bigram_function,53,argument_structure,animate_subject_passive,10,0.582
bigram_function,53,argument_structure,animate_subject_trans,10,0.8549019607843137
bigram_function,53,argument_structure,causative,10,0.6518595041322314
bigram_function,53,island_effects,complex_NP_island,10,0.484
bigram_function,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.623
bigram_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.3525641025641026
bigram_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4163265306122449
bigram_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3341584158415842
bigram_function,53,argument_structure,drop_argument,10,0.6117936117936118
bigram_function,53,ellipsis,ellipsis_n_bar_1,10,0.71
bigram_function,53,ellipsis,ellipsis_n_bar_2,10,0.7359836901121305
bigram_function,53,control_raising,existential_there_object_raising,10,0.7744593202883625
bigram_function,53,control_raising,existential_there_subject_raising,10,0.6953210010881393
bigram_function,53,control_raising,expletive_it_object_raising,10,0.8054474708171206
bigram_function,53,argument_structure,inchoative,10,0.7013801756587202
bigram_function,53,argument_structure,intransitive,10,0.7055335968379447
bigram_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.878
bigram_function,53,irregular_forms,irregular_past_participle_verbs,10,0.853
bigram_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6495176848874598
bigram_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.624
bigram_function,53,island_effects,left_branch_island_echo_question,10,0.631
bigram_function,53,island_effects,left_branch_island_simple_question,10,0.425
bigram_function,53,npi_licensing,npi_present_1,10,0.408
bigram_function,53,npi_licensing,npi_present_2,10,0.465
bigram_function,53,npi_licensing,only_npi_licensor_present,10,0.612
bigram_function,53,npi_licensing,only_npi_scope,10,0.476
bigram_function,53,argument_structure,passive_1,10,0.5906562847608454
bigram_function,53,argument_structure,passive_2,10,0.6327433628318584
bigram_function,53,binding,principle_A_c_command,10,0.365
bigram_function,53,binding,principle_A_case_1,10,0.993
bigram_function,53,binding,principle_A_case_2,10,0.7788944723618091
bigram_function,53,binding,principle_A_domain_1,10,0.985
bigram_function,53,binding,principle_A_domain_2,10,0.706
bigram_function,53,binding,principle_A_domain_3,10,0.624
bigram_function,53,binding,principle_A_reconstruction,10,0.24723618090452262
bigram_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7612244897959184
bigram_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.557
bigram_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.997
bigram_function,53,npi_licensing,sentential_negation_npi_scope,10,0.387
bigram_function,53,island_effects,sentential_subject_island,10,0.306
bigram_function,53,control_raising,tough_vs_raising_1,10,0.3762486126526082
bigram_function,53,control_raising,tough_vs_raising_2,10,0.6341743119266054
bigram_function,53,argument_structure,transitive,10,0.6363636363636364
bigram_function,53,island_effects,wh_island,10,0.561
bigram_function,53,filler_gap,wh_questions_object_gap,10,0.6890756302521008
bigram_function,53,filler_gap,wh_questions_subject_gap,10,0.9752066115702479
bigram_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.967
bigram_function,53,filler_gap,wh_vs_that_no_gap,10,0.9562043795620438
bigram_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.99
bigram_function,53,filler_gap,wh_vs_that_with_gap,10,0.08695652173913043
bigram_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.045
five_function_within_boundary,53,island_effects,wh_island,10,0.463
five_function_within_boundary,53,filler_gap,wh_questions_subject_gap,10,0.9834710743801653
five_function_within_boundary,53,filler_gap,wh_vs_that_no_gap,10,0.9781021897810219
five_function_within_boundary,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.98
five_function_within_boundary,53,island_effects,adjunct_island,10,0.836
five_function_within_boundary,53,anaphor_agreement,anaphor_gender_agreement,10,0.926
five_function_within_boundary,53,anaphor_agreement,anaphor_number_agreement,10,0.98
five_function_within_boundary,53,argument_structure,animate_subject_passive,10,0.594
five_function_within_boundary,53,argument_structure,animate_subject_trans,10,0.8705882352941177
five_function_within_boundary,53,argument_structure,causative,10,0.731404958677686
five_function_within_boundary,53,island_effects,complex_NP_island,10,0.505
five_function_within_boundary,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.502
five_function_within_boundary,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.48717948717948717
five_function_within_boundary,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.49795918367346936
five_function_within_boundary,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3712871287128713
five_function_within_boundary,53,argument_structure,drop_argument,10,0.6117936117936118
five_function_within_boundary,53,ellipsis,ellipsis_n_bar_1,10,0.656
five_function_within_boundary,53,ellipsis,ellipsis_n_bar_2,10,0.7981651376146789
five_function_within_boundary,53,control_raising,existential_there_object_raising,10,0.7507723995880535
five_function_within_boundary,53,control_raising,existential_there_subject_raising,10,0.6953210010881393
five_function_within_boundary,53,control_raising,expletive_it_object_raising,10,0.754863813229572
five_function_within_boundary,53,argument_structure,inchoative,10,0.6813048933500627
five_function_within_boundary,53,argument_structure,intransitive,10,0.7134387351778656
five_function_within_boundary,53,irregular_forms,irregular_past_participle_adjectives,10,0.77
five_function_within_boundary,53,irregular_forms,irregular_past_participle_verbs,10,0.816
five_function_within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5980707395498392
five_function_within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.658
five_function_within_boundary,53,island_effects,left_branch_island_echo_question,10,0.608
five_function_within_boundary,53,island_effects,left_branch_island_simple_question,10,0.53
five_function_within_boundary,53,npi_licensing,npi_present_1,10,0.459
five_function_within_boundary,53,npi_licensing,npi_present_2,10,0.524
five_function_within_boundary,53,npi_licensing,only_npi_licensor_present,10,0.548
five_function_within_boundary,53,npi_licensing,only_npi_scope,10,0.546
five_function_within_boundary,53,argument_structure,passive_1,10,0.557285873192436
five_function_within_boundary,53,argument_structure,passive_2,10,0.5973451327433629
five_function_within_boundary,53,binding,principle_A_c_command,10,0.372
five_function_within_boundary,53,binding,principle_A_case_1,10,0.995
five_function_within_boundary,53,binding,principle_A_case_2,10,0.8492462311557789
five_function_within_boundary,53,binding,principle_A_domain_1,10,0.99
five_function_within_boundary,53,binding,principle_A_domain_2,10,0.753
five_function_within_boundary,53,binding,principle_A_domain_3,10,0.613
five_function_within_boundary,53,binding,principle_A_reconstruction,10,0.3256281407035176
five_function_within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7714285714285715
five_function_within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.574
five_function_within_boundary,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.982
five_function_within_boundary,53,npi_licensing,sentential_negation_npi_scope,10,0.22
five_function_within_boundary,53,island_effects,sentential_subject_island,10,0.304
five_function_within_boundary,53,control_raising,tough_vs_raising_1,10,0.4428412874583796
five_function_within_boundary,53,control_raising,tough_vs_raising_2,10,0.6926605504587156
five_function_within_boundary,53,argument_structure,transitive,10,0.6707988980716253
five_function_within_boundary,53,filler_gap,wh_questions_object_gap,10,0.6218487394957983
five_function_within_boundary,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.938
five_function_within_boundary,53,filler_gap,wh_vs_that_with_gap,10,0.2391304347826087
five_function_within_boundary,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.047
five_function_random_function,53,island_effects,adjunct_island,10,0.81
five_function_random_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.921
five_function_random_function,53,anaphor_agreement,anaphor_number_agreement,10,0.968
five_function_random_function,53,argument_structure,animate_subject_passive,10,0.576
five_function_random_function,53,argument_structure,animate_subject_trans,10,0.8862745098039215
five_function_random_function,53,argument_structure,causative,10,0.7076446280991735
five_function_random_function,53,island_effects,complex_NP_island,10,0.526
five_function_random_function,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.579
five_function_random_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.40384615384615385
five_function_random_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4448979591836735
five_function_random_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3415841584158416
five_function_random_function,53,argument_structure,drop_argument,10,0.6584766584766585
five_function_random_function,53,ellipsis,ellipsis_n_bar_1,10,0.667
five_function_random_function,53,ellipsis,ellipsis_n_bar_2,10,0.8511722731906218
five_function_random_function,53,control_raising,existential_there_object_raising,10,0.7662203913491246
five_function_random_function,53,control_raising,existential_there_subject_raising,10,0.7007616974972797
five_function_random_function,53,control_raising,expletive_it_object_raising,10,0.8132295719844358
five_function_random_function,53,argument_structure,inchoative,10,0.7051442910915935
five_function_random_function,53,argument_structure,intransitive,10,0.7292490118577075
five_function_random_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.858
five_function_random_function,53,irregular_forms,irregular_past_participle_verbs,10,0.843
five_function_random_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6270096463022508
five_function_random_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.634
five_function_random_function,53,island_effects,left_branch_island_echo_question,10,0.579
five_function_random_function,53,island_effects,left_branch_island_simple_question,10,0.458
five_function_random_function,53,npi_licensing,npi_present_1,10,0.349
five_function_random_function,53,npi_licensing,npi_present_2,10,0.427
five_function_random_function,53,npi_licensing,only_npi_licensor_present,10,0.639
five_function_random_function,53,npi_licensing,only_npi_scope,10,0.556
five_function_random_function,53,argument_structure,passive_1,10,0.5016685205784205
five_function_random_function,53,argument_structure,passive_2,10,0.5707964601769911
five_function_random_function,53,binding,principle_A_c_command,10,0.366
five_function_random_function,53,binding,principle_A_case_1,10,0.997
five_function_random_function,53,binding,principle_A_case_2,10,0.7678391959798995
five_function_random_function,53,binding,principle_A_domain_1,10,0.99
five_function_random_function,53,binding,principle_A_domain_2,10,0.687
five_function_random_function,53,binding,principle_A_domain_3,10,0.627
five_function_random_function,53,binding,principle_A_reconstruction,10,0.2693467336683417
five_function_random_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7285714285714285
five_function_random_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.597
five_function_random_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.992
five_function_random_function,53,npi_licensing,sentential_negation_npi_scope,10,0.413
five_function_random_function,53,island_effects,sentential_subject_island,10,0.29
five_function_random_function,53,control_raising,tough_vs_raising_1,10,0.4095449500554939
five_function_random_function,53,control_raising,tough_vs_raising_2,10,0.6743119266055045
five_function_random_function,53,argument_structure,transitive,10,0.6198347107438017
five_function_random_function,53,island_effects,wh_island,10,0.525
five_function_random_function,53,filler_gap,wh_questions_object_gap,10,0.7478991596638656
five_function_random_function,53,filler_gap,wh_questions_subject_gap,10,0.9504132231404959
five_function_random_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.939
five_function_random_function,53,filler_gap,wh_vs_that_no_gap,10,0.9197080291970803
five_function_random_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.965
five_function_random_function,53,filler_gap,wh_vs_that_with_gap,10,0.21739130434782608
five_function_random_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.118
bigram_function_within_boundary,53,argument_structure,drop_argument,10,0.6093366093366094
bigram_function_within_boundary,53,ellipsis,ellipsis_n_bar_1,10,0.674
bigram_function_within_boundary,53,ellipsis,ellipsis_n_bar_2,10,0.7971457696228338
bigram_function_within_boundary,53,control_raising,existential_there_object_raising,10,0.752832131822863
bigram_function_within_boundary,53,control_raising,existential_there_subject_raising,10,0.720348204570185
bigram_function_within_boundary,53,control_raising,expletive_it_object_raising,10,0.7782101167315175
bigram_function_within_boundary,53,argument_structure,inchoative,10,0.644918444165621
bigram_function_within_boundary,53,argument_structure,intransitive,10,0.6976284584980237
bigram_function_within_boundary,53,irregular_forms,irregular_past_participle_adjectives,10,0.701
bigram_function_within_boundary,53,irregular_forms,irregular_past_participle_verbs,10,0.759
bigram_function_within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.5562700964630225
bigram_function_within_boundary,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.606
bigram_function_within_boundary,53,island_effects,left_branch_island_echo_question,10,0.635
bigram_function_within_boundary,53,island_effects,left_branch_island_simple_question,10,0.434
bigram_function_within_boundary,53,npi_licensing,npi_present_1,10,0.409
bigram_function_within_boundary,53,npi_licensing,npi_present_2,10,0.556
bigram_function_within_boundary,53,npi_licensing,only_npi_licensor_present,10,0.533
bigram_function_within_boundary,53,npi_licensing,only_npi_scope,10,0.397
bigram_function_within_boundary,53,argument_structure,passive_1,10,0.5850945494994438
bigram_function_within_boundary,53,argument_structure,passive_2,10,0.620575221238938
bigram_function_within_boundary,53,binding,principle_A_c_command,10,0.35
bigram_function_within_boundary,53,binding,principle_A_case_1,10,0.966
bigram_function_within_boundary,53,binding,principle_A_case_2,10,0.8160804020100503
bigram_function_within_boundary,53,binding,principle_A_domain_1,10,0.984
bigram_function_within_boundary,53,binding,principle_A_domain_2,10,0.744
bigram_function_within_boundary,53,binding,principle_A_domain_3,10,0.636
bigram_function_within_boundary,53,binding,principle_A_reconstruction,10,0.23316582914572864
bigram_function_within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7306122448979592
bigram_function_within_boundary,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.563
bigram_function_within_boundary,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.985
bigram_function_within_boundary,53,npi_licensing,sentential_negation_npi_scope,10,0.198
